사고발생_년도,사고발생_월,사고발생_일,사고발생_시간,자치구명,행정동,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고세부유형,법규위반,큰도로형태,세부도로형태,가해운전자 상해정도,피해운전자 상해정도
2019년,1월,8일,22시,송파구,잠실동,중상사고,0,1,0,0,횡단중,보행자보호의무위반,교차로,교차로횡단보도내,상해없음,중상
2019년,1월,8일,22시,양천구,목동,경상사고,0,0,1,0,횡단중,안전운전불이행,교차로,교차로안,상해없음,경상
2019년,1월,9일,00시,강북구,수유동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로횡단보도내,상해없음,중상
2019년,1월,9일,04시,영등포구,여의도동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,9일,06시,종로구,신문로1가,중상사고,0,1,0,0,차도통행중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,9일,22시,성북구,삼선동3가,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,10일,01시,광진구,화양동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,10일,01시,중랑구,망우동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,10일,05시,강서구,화곡동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로횡단보도내,상해없음,중상
2019년,1월,10일,05시,구로구,고척동,경상사고,0,0,1,0,횡단중,신호위반,교차로,교차로횡단보도내,상해없음,경상
2019년,1월,11일,00시,종로구,내자동,중상사고,0,1,0,0,횡단중,보행자보호의무위반,단일로,기타,상해없음,중상
2019년,1월,11일,01시,중랑구,중화동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,11일,04시,중랑구,면목동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,11일,06시,노원구,상계동,부상신고사고,0,0,0,1,횡단중,보행자보호의무위반,단일로,기타,상해없음,부상신고
2019년,1월,11일,06시,노원구,공릉동,중상사고,0,1,0,0,차도통행중,안전운전불이행,교차로,교차로안,상해없음,중상
2019년,1월,12일,01시,송파구,방이동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,12일,01시,양천구,목동,경상사고,0,0,1,0,차도통행중,안전운전불이행,단일로,기타,기타불명,경상
2019년,1월,12일,01시,노원구,공릉동,부상신고사고,0,0,0,1,횡단중,안전운전불이행,교차로,교차로부근,상해없음,부상신고
2019년,1월,12일,02시,서대문구,홍제동,경상사고,0,0,1,0,횡단중,안전운전불이행,교차로,교차로안,상해없음,경상
2019년,1월,12일,04시,서대문구,합동,중상사고,0,1,0,0,횡단중,신호위반,단일로,기타,상해없음,중상
2019년,1월,12일,23시,금천구,가산동,경상사고,0,0,1,0,차도통행중,안전운전불이행,기타,기타,상해없음,경상
2019년,1월,13일,01시,관악구,봉천동,중상사고,0,1,0,0,횡단중,과속,단일로,기타,상해없음,중상
2019년,1월,13일,05시,금천구,독산동,경상사고,0,0,1,0,횡단중,안전운전불이행,교차로,교차로횡단보도내,상해없음,경상
2019년,1월,13일,05시,양천구,신월동,중상사고,0,1,0,0,횡단중,보행자보호의무위반,교차로,교차로안,상해없음,중상
2019년,1월,14일,00시,중랑구,면목동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,14일,02시,강북구,수유동,중상사고,0,1,0,0,횡단중,신호위반,교차로,교차로부근,상해없음,중상
2019년,1월,14일,04시,서대문구,홍제동,중상사고,0,1,0,0,차도통행중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,14일,05시,관악구,신림동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,중상
2019년,1월,14일,06시,마포구,아현동,경상사고,0,0,1,0,횡단중,보행자보호의무위반,교차로,교차로횡단보도내,기타불명,경상
2019년,1월,14일,06시,구로구,개봉동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,14일,23시,영등포구,대림동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,기타,기타불명,경상
2019년,1월,15일,03시,은평구,신사동,경상사고,0,0,1,0,차도통행중,신호위반,교차로,교차로안,상해없음,경상
2019년,1월,15일,04시,중랑구,중화동,부상신고사고,0,0,0,1,횡단중,안전운전불이행,단일로,기타,상해없음,부상신고
2019년,1월,15일,05시,중구,신당동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,15일,06시,영등포구,양평동1가,경상사고,0,0,1,0,차도통행중,안전운전불이행,교차로,교차로부근,상해없음,경상
2019년,1월,15일,06시,강남구,역삼동,중상사고,0,1,0,0,횡단중,신호위반,단일로,기타,상해없음,중상
2019년,1월,15일,22시,서초구,잠원동,경상사고,0,0,1,0,횡단중,신호위반,교차로,교차로안,상해없음,경상
2019년,1월,16일,00시,마포구,공덕동,경상사고,0,0,1,0,횡단중,안전운전불이행,교차로,교차로안,상해없음,경상
2019년,1월,16일,22시,강남구,대치동,사망사고,1,0,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,사망
2019년,1월,16일,23시,강북구,수유동,경상사고,0,0,1,0,횡단중,보행자보호의무위반,단일로,기타,상해없음,경상
2019년,1월,16일,23시,강서구,화곡동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로횡단보도내,상해없음,중상
2019년,1월,17일,00시,영등포구,여의도동,중상사고,0,1,0,0,횡단중,보행자보호의무위반,교차로,교차로횡단보도내,상해없음,중상
2019년,1월,17일,00시,양천구,신월동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,중상
2019년,1월,17일,01시,금천구,가산동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,기타,상해없음,경상
2019년,1월,17일,01시,구로구,개봉동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,중상
2019년,1월,17일,05시,강동구,둔촌동,사망사고,1,0,0,0,횡단중,과속,교차로,교차로횡단보도내,상해없음,사망
2019년,1월,17일,06시,구로구,구로동,경상사고,0,0,1,0,횡단중,보행자보호의무위반,교차로,교차로횡단보도내,상해없음,경상
2019년,1월,17일,22시,종로구,수송동,중상사고,0,1,0,0,횡단중,보행자보호의무위반,단일로,기타,상해없음,중상
2019년,1월,17일,22시,성동구,금호동4가,부상신고사고,0,0,0,1,횡단중,안전운전불이행,교차로,교차로부근,상해없음,부상신고
2019년,1월,17일,23시,중구,신당동,경상사고,0,0,1,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,경상
2019년,1월,18일,22시,종로구,세종로,중상사고,0,2,0,0,횡단중,신호위반,단일로,기타,상해없음,중상
2019년,1월,18일,23시,중구,중림동,중상사고,0,1,0,0,횡단중,보행자보호의무위반,단일로,기타,상해없음,중상
2019년,1월,18일,23시,강북구,미아동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,중상
2019년,1월,18일,23시,강동구,길동,중상사고,0,1,1,0,횡단중,보행자보호의무위반,교차로,교차로안,상해없음,경상
2019년,1월,19일,04시,마포구,동교동,경상사고,0,0,2,0,횡단중,신호위반,교차로,교차로횡단보도내,상해없음,경상
2019년,1월,20일,00시,관악구,신림동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,20일,02시,영등포구,대림동,경상사고,0,0,1,0,차도통행중,안전운전불이행,단일로,기타,기타불명,경상
2019년,1월,20일,05시,서초구,방배동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,중상
2019년,1월,20일,06시,서초구,서초동,경상사고,0,0,1,0,차도통행중,안전운전불이행,기타,기타,상해없음,경상
2019년,1월,21일,06시,영등포구,도림동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로안,상해없음,중상
2019년,1월,21일,23시,용산구,보광동,경상사고,0,0,1,0,횡단중,보행자보호의무위반,교차로,교차로부근,상해없음,경상
2019년,1월,21일,23시,송파구,방이동,경상사고,0,0,1,0,차도통행중,안전운전불이행,단일로,기타,상해없음,경상
2019년,1월,22일,01시,광진구,자양동,중상사고,0,1,0,0,횡단중,보행자보호의무위반,단일로,교량,상해없음,중상
2019년,1월,22일,02시,광진구,자양동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,22일,04시,송파구,방이동,중상사고,0,1,0,0,횡단중,신호위반,교차로,교차로횡단보도내,상해없음,중상
2019년,1월,22일,06시,서대문구,홍제동,중상사고,0,1,0,0,횡단중,보행자보호의무위반,단일로,기타,상해없음,중상
2019년,1월,22일,06시,영등포구,신길동,중상사고,0,1,0,0,차도통행중,안전운전불이행,단일로,기타,기타불명,중상
2019년,1월,22일,06시,도봉구,방학동,중상사고,0,1,0,0,횡단중,보행자보호의무위반,교차로,교차로횡단보도내,상해없음,중상
2019년,1월,23일,01시,영등포구,양평동4가,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,23일,22시,마포구,연남동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,24일,00시,성동구,행당동,사망사고,1,0,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,사망
2019년,1월,24일,03시,강남구,역삼동,중상사고,0,1,0,0,차도통행중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,24일,04시,관악구,봉천동,부상신고사고,0,0,0,1,횡단중,신호위반,단일로,기타,상해없음,부상신고
2019년,1월,24일,05시,중구,만리동2가,중상사고,0,1,0,0,차도통행중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,25일,00시,용산구,원효로3가,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,중상
2019년,1월,25일,00시,금천구,독산동,경상사고,0,0,1,0,횡단중,보행자보호의무위반,단일로,기타,상해없음,경상
2019년,1월,25일,22시,송파구,방이동,경상사고,0,0,1,0,차도통행중,안전운전불이행,단일로,기타,상해없음,경상
2019년,1월,26일,00시,강서구,마곡동,경상사고,0,0,1,0,횡단중,보행자보호의무위반,단일로,기타,상해없음,경상
2019년,1월,26일,00시,구로구,구로동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로횡단보도내,기타불명,중상
2019년,1월,26일,06시,서초구,반포동,중상사고,0,1,0,0,차도통행중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,27일,04시,용산구,이태원동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,기타,상해없음,경상
2019년,1월,27일,22시,관악구,신림동,중상사고,0,1,0,0,차도통행중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,28일,06시,송파구,마천동,중상사고,0,2,0,0,횡단중,보행자보호의무위반,교차로,교차로횡단보도내,중상,중상
2019년,1월,28일,22시,금천구,독산동,경상사고,0,0,1,0,횡단중,보행자보호의무위반,교차로,교차로횡단보도내,상해없음,경상
2019년,1월,28일,22시,양천구,목동,경상사고,0,0,1,0,횡단중,보행자보호의무위반,교차로,교차로부근,상해없음,경상
2019년,1월,29일,01시,마포구,서교동,경상사고,0,0,1,0,차도통행중,안전운전불이행,단일로,기타,상해없음,경상
2019년,1월,29일,02시,송파구,삼전동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,중상
2019년,1월,29일,03시,성북구,하월곡동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로부근,기타불명,중상
2019년,1월,30일,00시,용산구,한강로1가,사망사고,1,0,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,사망
2019년,1월,30일,00시,성북구,동소문동6가,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,중상
2019년,1월,30일,01시,강남구,역삼동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,중상
2019년,1월,30일,04시,관악구,봉천동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,30일,06시,성북구,안암동4가,경상사고,0,0,1,0,횡단중,보행자보호의무위반,단일로,기타,상해없음,경상
2019년,1월,30일,06시,노원구,상계동,중상사고,0,1,0,0,횡단중,보행자보호의무위반,교차로,교차로횡단보도내,상해없음,중상
2019년,1월,30일,22시,동작구,상도동,부상신고사고,0,0,0,1,차도통행중,안전운전불이행,교차로,교차로안,상해없음,부상신고
2019년,1월,31일,00시,구로구,온수동,사망사고,1,1,1,0,횡단중,안전운전불이행,교차로,교차로횡단보도내,상해없음,중상
2019년,1월,31일,01시,종로구,필운동,경상사고,0,0,1,0,횡단중,보행자보호의무위반,교차로,교차로부근,상해없음,경상
2019년,1월,31일,05시,중랑구,면목동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2019년,1월,31일,06시,관악구,봉천동,경상사고,0,0,1,0,차도통행중,안전운전불이행,단일로,기타,상해없음,경상
2019년,1월,31일,06시,송파구,가락동,중상사고,0,1,0,0,횡단중,보행자보호의무위반,단일로,기타,상해없음,중상
2019년,1월,31일,22시,동대문구,휘경동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,중상
2019년,1월,31일,23시,중랑구,상봉동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,기타,상해없음,경상
